Date,Number of patient,Treatment,Drug,Insurance avg Cost,Patient avg Cost
2/23/2016,61,T2,D97,507,415
2/23/2016,103,T76,D26,695,287
2/23/2016,48,T57,D36,662,544
2/23/2016,128,T77,D80,259,232
2/23/2016,119,T74,D41,296,413
2/23/2016,42,T41,D45,486,518
2/23/2016,115,T50,D81,363,429
2/23/2016,199,T77,D31,296,345
2/23/2016,94,T66,D45,484,765
2/23/2016,2,T97,D19,402,390
2/23/2016,89,T22,D43,401,549
2/23/2016,109,T91,D1,353,564
2/23/2016,49,T54,D23,665,340
2/23/2016,198,T44,D93,526,579
2/23/2016,81,T80,D87,386,654
2/23/2016,187,T10,D31,729,325
2/23/2016,21,T62,D24,456,456
2/23/2016,133,T99,D100,271,388
2/23/2016,90,T82,D20,332,412
2/23/2016,145,T46,D3,556,200
2/23/2016,176,T51,D12,785,313
2/23/2016,135,T52,D91,381,694
2/23/2016,44,T44,D25,484,610
2/23/2016,135,T87,D66,622,630
2/23/2016,128,T2,D23,777,328
2/23/2016,58,T54,D88,476,593
2/23/2016,140,T87,D18,564,752
2/23/2016,77,T14,D95,269,474
2/23/2016,91,T35,D94,385,524
2/23/2016,29,T25,D67,600,374
2/23/2016,34,T69,D10,353,310
2/23/2016,158,T20,D93,703,652
2/23/2016,45,T1,D98,539,392
2/23/2016,99,T2,D55,417,243
2/23/2016,48,T2,D40,263,439
2/23/2016,114,T54,D78,707,708
2/23/2016,82,T92,D23,477,739
2/23/2016,165,T93,D34,283,356
2/23/2016,188,T8,D44,422,447
2/23/2016,180,T92,D18,635,702
2/23/2016,149,T95,D82,783,256
2/23/2016,52,T38,D19,488,217
2/23/2016,40,T34,D65,763,601
2/23/2016,133,T12,D33,344,795
2/23/2016,134,T28,D95,473,734
2/23/2016,97,T26,D4,678,409
2/23/2016,4,T10,D91,652,555
2/23/2016,30,T23,D58,751,596
2/23/2016,138,T50,D5,260,551
2/23/2016,142,T84,D4,536,504
2/22/2016,127,T62,D62,276,284
2/22/2016,168,T70,D70,391,592
2/22/2016,6,T84,D25,528,712
2/22/2016,156,T57,D70,669,698
2/22/2016,191,T82,D56,386,679
2/22/2016,142,T82,D66,626,580
2/22/2016,22,T67,D79,374,682
2/22/2016,50,T32,D21,689,284
2/22/2016,76,T59,D52,378,646
2/22/2016,100,T32,D44,288,220
2/22/2016,133,T58,D51,709,720
2/22/2016,23,T44,D13,440,727
2/22/2016,178,T8,D3,251,340
2/22/2016,3,T25,D57,456,302
2/22/2016,199,T41,D83,785,655
2/22/2016,14,T85,D77,376,364
2/22/2016,181,T91,D98,481,754
2/22/2016,151,T5,D51,222,666
2/22/2016,118,T77,D72,336,756
2/22/2016,122,T22,D90,306,769
2/22/2016,104,T65,D81,265,646
2/22/2016,199,T76,D38,534,615
2/22/2016,134,T24,D5,588,745
2/22/2016,27,T2,D8,475,457
2/22/2016,181,T69,D75,495,589
2/22/2016,71,T83,D41,524,595
2/22/2016,104,T3,D46,731,613
2/22/2016,4,T57,D13,601,267
2/22/2016,33,T85,D68,551,254
2/22/2016,151,T30,D82,202,237
2/22/2016,171,T22,D22,711,436
2/22/2016,89,T62,D10,285,364
2/22/2016,137,T6,D13,290,611
2/22/2016,46,T8,D54,744,523
2/22/2016,191,T46,D69,303,346
2/22/2016,167,T100,D81,458,767
2/22/2016,171,T22,D60,368,292
2/22/2016,61,T70,D82,437,229
2/22/2016,103,T29,D1,718,800
2/22/2016,150,T100,D55,431,662
2/22/2016,181,T12,D87,656,730
2/22/2016,12,T26,D9,444,390
2/22/2016,22,T79,D84,523,207
2/22/2016,43,T53,D77,325,738
2/22/2016,18,T77,D87,688,551
2/22/2016,97,T4,D79,648,715
2/22/2016,56,T20,D24,722,720
2/22/2016,85,T50,D67,541,258
2/22/2016,53,T99,D20,724,201
2/22/2016,183,T18,D43,380,249
2/22/2016,138,T51,D87,527,782
2/22/2016,66,T33,D3,684,300
2/22/2016,198,T97,D35,540,606
2/22/2016,152,T61,D96,514,761
2/22/2016,176,T27,D77,324,235
2/22/2016,167,T29,D67,225,263
2/22/2016,50,T35,D81,624,706
2/22/2016,23,T41,D25,706,354
2/22/2016,98,T17,D2,413,415
2/22/2016,6,T47,D19,517,413
2/22/2016,32,T17,D90,338,336
2/22/2016,77,T18,D30,408,705
2/22/2016,54,T53,D71,619,209
2/22/2016,149,T24,D87,624,511
2/22/2016,40,T85,D53,745,484
2/22/2016,86,T90,D62,622,579
2/22/2016,175,T18,D3,651,618
2/22/2016,79,T40,D44,392,334
2/22/2016,177,T77,D46,332,318
2/22/2016,143,T32,D5,649,218
2/22/2016,8,T42,D15,598,386
2/22/2016,107,T11,D86,370,760
2/22/2016,73,T59,D43,380,225
2/22/2016,61,T47,D8,489,701
2/22/2016,77,T32,D60,519,491
2/22/2016,135,T97,D82,543,672
2/22/2016,129,T39,D24,414,776
2/22/2016,189,T96,D77,716,738
2/22/2016,16,T81,D79,585,577
2/22/2016,49,T66,D30,749,550
2/22/2016,126,T64,D7,318,422
2/22/2016,126,T38,D18,220,724
2/22/2016,189,T56,D2,377,598
2/22/2016,51,T99,D45,730,620
2/22/2016,54,T96,D94,325,331
2/22/2016,186,T94,D1,738,276
2/22/2016,53,T37,D78,694,747
2/22/2016,169,T88,D67,610,557
2/22/2016,107,T49,D4,749,589
2/22/2016,64,T37,D95,769,634
2/22/2016,102,T46,D58,202,740
2/22/2016,56,T23,D55,490,636
2/22/2016,192,T88,D25,594,354
2/22/2016,151,T76,D77,397,254
2/22/2016,122,T11,D71,735,654
2/22/2016,178,T98,D73,559,506
2/22/2016,35,T30,D93,289,503
2/22/2016,130,T41,D51,304,575
2/21/2016,160,T42,D70,431,453
2/21/2016,129,T85,D92,376,288
2/21/2016,100,T81,D64,258,201
2/21/2016,134,T75,D62,453,286
2/21/2016,14,T70,D43,788,369
2/21/2016,102,T12,D38,286,281
2/21/2016,43,T87,D46,253,644
2/21/2016,198,T75,D59,345,452
2/21/2016,68,T84,D66,621,725
2/21/2016,84,T82,D57,364,403
2/21/2016,106,T95,D15,244,214
2/21/2016,66,T73,D52,285,651
2/21/2016,63,T62,D52,486,670
2/21/2016,3,T66,D67,514,646
2/21/2016,108,T92,D8,799,522
2/21/2016,82,T57,D63,513,547
2/21/2016,178,T15,D80,486,325
2/21/2016,98,T73,D34,667,459
2/21/2016,70,T20,D53,777,201
2/21/2016,169,T75,D50,591,467
2/21/2016,90,T54,D1,536,512
2/21/2016,17,T98,D1,487,568
2/21/2016,166,T5,D78,414,348
2/21/2016,44,T4,D43,424,413
2/21/2016,42,T50,D26,692,229
2/21/2016,142,T32,D80,303,748
2/21/2016,86,T80,D66,523,584
2/21/2016,185,T75,D16,362,623
2/21/2016,73,T69,D85,627,468
2/21/2016,71,T19,D23,304,751
2/21/2016,106,T97,D54,595,255
2/21/2016,78,T29,D46,227,593
2/21/2016,148,T79,D64,412,241
2/21/2016,154,T33,D40,551,592
2/21/2016,175,T93,D98,783,552
2/21/2016,131,T61,D94,280,237
2/21/2016,105,T82,D10,331,233
2/21/2016,27,T52,D90,664,798
2/21/2016,60,T81,D31,239,718
2/21/2016,123,T58,D32,486,525
2/21/2016,123,T47,D9,209,268
2/21/2016,48,T24,D84,704,221
2/21/2016,120,T70,D7,660,398
2/21/2016,20,T97,D25,792,591
2/21/2016,183,T6,D67,259,409
2/21/2016,136,T8,D50,355,523
2/21/2016,186,T48,D53,523,762
2/21/2016,17,T58,D78,638,764
2/21/2016,11,T74,D5,755,307
2/21/2016,74,T7,D8,645,324
2/21/2016,80,T84,D87,345,353
2/21/2016,52,T74,D52,631,528
2/21/2016,150,T34,D41,274,409
2/21/2016,91,T10,D52,745,583
2/21/2016,34,T99,D98,370,442
2/21/2016,174,T84,D98,454,569
2/21/2016,180,T91,D81,583,292
2/21/2016,163,T82,D43,269,448
2/21/2016,164,T30,D10,503,365
2/21/2016,36,T15,D46,740,346
2/21/2016,180,T40,D63,470,412
2/21/2016,67,T79,D44,410,779
2/21/2016,23,T13,D29,265,408
2/21/2016,64,T71,D68,798,585
2/21/2016,60,T19,D49,706,206
2/21/2016,157,T10,D60,299,624
2/21/2016,28,T61,D76,632,677
2/21/2016,155,T58,D16,452,290
2/21/2016,152,T37,D42,422,332
2/21/2016,200,T89,D52,574,443
2/21/2016,185,T68,D18,590,372
2/21/2016,4,T62,D72,329,560
2/21/2016,110,T44,D80,305,510
2/21/2016,43,T82,D42,382,458
2/21/2016,95,T71,D17,354,694
2/21/2016,18,T10,D84,354,479
2/21/2016,185,T25,D26,691,446
2/21/2016,68,T32,D44,277,695
2/21/2016,79,T66,D50,727,506
2/21/2016,47,T57,D9,256,228
2/21/2016,77,T48,D65,366,633
2/21/2016,124,T46,D49,319,735
2/21/2016,79,T25,D87,504,623
2/21/2016,57,T19,D63,368,699
2/21/2016,152,T88,D52,330,372
2/21/2016,7,T54,D12,485,303
2/21/2016,192,T96,D86,566,546
2/21/2016,91,T50,D98,799,305
2/21/2016,180,T79,D85,317,317
2/21/2016,39,T39,D63,712,508
2/21/2016,129,T88,D7,729,678
2/21/2016,76,T79,D8,742,437
2/21/2016,84,T24,D56,652,390
2/21/2016,16,T37,D63,479,269
2/21/2016,186,T7,D57,470,324
2/21/2016,58,T25,D41,792,446
2/21/2016,116,T51,D12,502,303
2/21/2016,47,T51,D75,453,646
2/21/2016,65,T12,D62,308,280
2/21/2016,184,T63,D60,479,649
2/21/2016,54,T44,D72,498,536
2/21/2016,199,T24,D43,383,279
2/21/2016,124,T29,D64,334,606
2/21/2016,199,T56,D81,711,519
2/21/2016,14,T73,D63,771,602
2/21/2016,190,T8,D10,254,588
2/21/2016,130,T35,D62,707,374
2/21/2016,43,T95,D55,759,349
2/21/2016,154,T87,D34,753,653
2/21/2016,104,T29,D82,439,329
2/20/2016,13,T15,D47,519,239
2/20/2016,182,T87,D61,695,605
2/20/2016,5,T11,D82,660,303
2/20/2016,121,T45,D37,617,638
2/20/2016,47,T48,D96,718,505
2/20/2016,124,T11,D73,306,537
2/20/2016,51,T47,D95,416,464
2/20/2016,113,T15,D48,673,465
2/20/2016,189,T53,D6,776,425
2/20/2016,42,T53,D34,224,327
2/20/2016,67,T94,D9,723,739
2/20/2016,99,T45,D7,203,693
2/20/2016,120,T68,D19,659,769
2/20/2016,74,T64,D19,251,652
2/20/2016,199,T51,D23,558,435
2/20/2016,74,T64,D20,502,360
2/20/2016,100,T68,D63,510,400
2/20/2016,141,T76,D31,287,545
2/20/2016,178,T12,D83,356,313
2/20/2016,52,T35,D31,318,793
2/20/2016,106,T81,D83,487,484
2/20/2016,4,T8,D17,497,662
2/20/2016,127,T24,D80,388,647
2/20/2016,179,T37,D8,695,303
2/20/2016,184,T55,D85,668,720
2/20/2016,94,T66,D75,697,619
2/20/2016,101,T1,D74,292,704
2/20/2016,91,T77,D90,475,256
2/20/2016,75,T83,D8,744,752
2/20/2016,163,T17,D55,601,457
2/20/2016,157,T48,D7,514,219
2/20/2016,50,T36,D24,547,391
2/20/2016,93,T85,D94,472,695
2/20/2016,64,T62,D74,298,652
2/20/2016,98,T51,D2,359,209
2/20/2016,85,T88,D69,412,527
2/20/2016,151,T67,D53,724,230
2/20/2016,88,T15,D10,300,760
2/20/2016,155,T37,D77,731,345
2/20/2016,133,T65,D55,494,493
2/20/2016,5,T61,D49,487,470
2/20/2016,89,T12,D9,732,726
2/20/2016,26,T10,D51,447,329
2/20/2016,148,T44,D41,316,751
2/20/2016,33,T28,D97,350,789
2/20/2016,102,T83,D94,609,777
2/20/2016,109,T15,D88,681,324
2/20/2016,171,T24,D9,754,316
2/20/2016,150,T35,D73,777,321
2/20/2016,97,T42,D72,554,675
2/20/2016,31,T48,D91,562,311
2/20/2016,98,T99,D47,405,264
2/20/2016,187,T45,D77,691,337
2/20/2016,68,T57,D26,346,728
2/20/2016,185,T21,D38,445,642
2/20/2016,75,T44,D90,636,520
2/20/2016,181,T48,D77,272,722
2/20/2016,144,T32,D55,706,545
2/20/2016,36,T75,D22,785,419
2/20/2016,68,T11,D25,491,651
2/20/2016,22,T67,D47,351,558
2/20/2016,137,T6,D29,361,541
2/20/2016,163,T28,D2,224,348
2/20/2016,192,T33,D49,697,706
2/20/2016,171,T21,D96,296,366
2/20/2016,175,T59,D2,456,662
2/20/2016,65,T18,D96,713,599
2/20/2016,190,T5,D76,732,380
2/20/2016,100,T33,D49,526,724
2/20/2016,81,T49,D54,243,336
2/20/2016,155,T36,D95,452,230
2/20/2016,47,T25,D49,287,685
2/20/2016,155,T51,D83,216,698
2/20/2016,143,T17,D82,287,252
2/20/2016,40,T49,D82,432,629
2/20/2016,93,T99,D29,614,292
2/20/2016,162,T44,D1,346,771
2/20/2016,143,T15,D23,208,640
2/20/2016,142,T37,D58,350,399
2/20/2016,27,T17,D72,347,514
2/20/2016,141,T36,D5,513,794
2/20/2016,146,T12,D2,674,785
2/20/2016,123,T45,D92,751,389
2/20/2016,50,T12,D41,720,555
2/20/2016,84,T59,D7,346,795
2/20/2016,78,T21,D55,607,408
2/20/2016,107,T22,D81,231,308
2/20/2016,122,T13,D8,646,267
2/20/2016,2,T73,D92,255,415
2/20/2016,186,T44,D67,265,342
2/20/2016,105,T80,D50,775,332
2/20/2016,131,T82,D72,435,272
2/20/2016,163,T34,D33,642,451
2/20/2016,186,T73,D27,376,614
2/20/2016,20,T70,D7,663,541
2/20/2016,4,T94,D21,411,477
2/20/2016,199,T59,D20,459,661
2/20/2016,146,T93,D66,493,394
2/20/2016,7,T34,D27,788,385
2/20/2016,120,T36,D22,652,512
2/20/2016,21,T3,D29,227,402
2/20/2016,53,T76,D76,562,329
2/20/2016,174,T22,D100,309,736
2/20/2016,25,T57,D97,292,514
2/20/2016,199,T98,D6,534,328
2/20/2016,149,T25,D93,758,578
2/20/2016,20,T97,D86,516,450
2/20/2016,118,T85,D53,542,276
2/20/2016,177,T87,D86,320,352
2/20/2016,108,T73,D31,661,608
2/20/2016,27,T68,D39,760,299
2/20/2016,96,T21,D76,229,627
2/20/2016,30,T88,D27,352,200
2/20/2016,172,T72,D28,545,276
2/20/2016,146,T57,D40,405,388
2/20/2016,126,T46,D56,541,392
2/20/2016,23,T10,D90,490,780
2/20/2016,77,T63,D88,773,336
2/19/2016,166,T41,D59,621,777
2/19/2016,56,T17,D24,726,407
2/19/2016,15,T68,D84,650,437
2/19/2016,180,T96,D18,365,205
2/19/2016,156,T22,D22,793,319
2/19/2016,44,T93,D70,556,459
2/19/2016,96,T5,D73,571,267
2/19/2016,15,T43,D77,611,578
2/19/2016,67,T75,D8,240,712
2/19/2016,47,T45,D76,560,722
2/19/2016,108,T60,D31,798,483
2/19/2016,65,T65,D8,767,258
2/19/2016,148,T14,D17,469,515
2/19/2016,88,T36,D70,438,245
2/19/2016,52,T99,D33,301,504
2/19/2016,97,T17,D16,570,217
2/19/2016,147,T98,D50,545,491
2/19/2016,76,T6,D11,507,549
2/19/2016,101,T52,D72,770,670
2/19/2016,93,T71,D21,505,356
2/19/2016,106,T98,D81,619,529
2/19/2016,153,T51,D44,589,437
2/19/2016,175,T4,D26,445,630
2/19/2016,195,T29,D49,381,385
2/19/2016,92,T22,D45,760,461
2/19/2016,124,T36,D33,479,383
2/19/2016,109,T19,D45,502,586
2/19/2016,98,T64,D42,656,345
2/19/2016,187,T56,D6,729,363
2/19/2016,124,T90,D88,415,530
2/19/2016,136,T28,D58,707,552
2/19/2016,100,T33,D74,551,613
2/19/2016,115,T15,D9,657,330
2/19/2016,82,T68,D98,721,592
2/19/2016,16,T46,D32,333,511
2/19/2016,14,T84,D53,403,705
2/19/2016,35,T92,D79,638,570
2/19/2016,106,T90,D11,284,235
2/19/2016,122,T40,D62,752,529
2/19/2016,1,T41,D93,797,540
2/19/2016,81,T14,D98,476,560
2/19/2016,199,T34,D67,694,631
2/19/2016,64,T64,D65,416,443
2/19/2016,93,T80,D15,519,347
2/19/2016,196,T71,D10,713,309
2/19/2016,59,T67,D15,753,733
2/19/2016,30,T60,D76,510,435
2/19/2016,89,T93,D82,649,390
2/19/2016,153,T78,D65,237,295
2/19/2016,151,T98,D81,339,409
2/19/2016,150,T55,D49,634,423
2/19/2016,78,T34,D38,774,422
2/19/2016,55,T63,D76,618,288
2/19/2016,77,T15,D99,689,470
2/19/2016,95,T29,D30,672,322
2/19/2016,86,T2,D41,386,480
2/19/2016,89,T49,D100,745,257
2/19/2016,160,T19,D26,661,653
2/19/2016,17,T32,D14,314,592
2/19/2016,86,T81,D20,311,796
2/19/2016,131,T100,D10,442,492
2/19/2016,143,T62,D32,574,456
2/19/2016,77,T68,D96,646,609
2/19/2016,168,T11,D95,492,576
2/19/2016,166,T55,D18,501,217
2/19/2016,175,T44,D49,301,748
2/19/2016,11,T70,D42,210,213
2/19/2016,169,T30,D73,751,735
2/19/2016,144,T48,D8,545,599
2/19/2016,170,T92,D82,514,675
2/19/2016,150,T17,D65,532,321
2/19/2016,9,T37,D67,693,519
2/19/2016,26,T26,D40,767,542
2/19/2016,72,T76,D7,352,646
2/19/2016,5,T98,D42,382,762
2/19/2016,200,T41,D23,475,282
2/19/2016,120,T31,D51,721,629
2/19/2016,144,T18,D34,663,684
2/19/2016,34,T13,D91,428,602
2/19/2016,3,T46,D64,636,486
2/19/2016,28,T16,D7,477,291
2/19/2016,194,T58,D60,282,263
2/19/2016,119,T5,D47,342,456
2/19/2016,4,T65,D96,552,711
2/19/2016,60,T69,D24,607,665
2/19/2016,81,T79,D16,388,698
2/19/2016,63,T62,D5,297,294
2/19/2016,19,T26,D74,770,653
2/19/2016,158,T51,D89,252,499
2/19/2016,148,T25,D72,624,404
2/19/2016,169,T99,D23,359,365
2/19/2016,60,T39,D66,736,788
2/19/2016,19,T25,D41,492,528
2/19/2016,157,T49,D12,483,564
2/19/2016,115,T55,D35,285,603
2/19/2016,63,T50,D69,586,571
2/19/2016,46,T2,D25,456,790
2/19/2016,135,T45,D90,229,437
2/19/2016,33,T57,D24,277,335
2/19/2016,75,T34,D42,286,486
2/19/2016,101,T18,D51,735,412
2/19/2016,91,T42,D42,372,398
2/19/2016,20,T70,D61,375,346
2/19/2016,156,T34,D93,596,542
2/19/2016,122,T78,D82,326,203
2/19/2016,57,T36,D12,592,705
2/19/2016,97,T83,D10,382,285
2/19/2016,138,T52,D75,731,800
2/19/2016,96,T67,D47,791,797
2/19/2016,112,T98,D55,443,257
2/19/2016,80,T84,D43,429,679
2/19/2016,181,T89,D27,399,292
2/19/2016,10,T44,D25,765,744
2/19/2016,117,T31,D4,704,754
2/19/2016,83,T96,D47,293,200
2/19/2016,144,T83,D98,798,431
2/19/2016,103,T77,D26,589,549
2/19/2016,165,T8,D28,482,558
2/19/2016,5,T58,D77,794,396
2/19/2016,44,T12,D48,216,539
2/19/2016,26,T41,D29,598,288
2/19/2016,116,T17,D36,518,654
2/19/2016,96,T57,D75,542,647
2/19/2016,35,T72,D45,485,400
2/19/2016,137,T91,D55,589,281
2/19/2016,17,T59,D22,330,531
2/19/2016,144,T60,D85,542,469
2/19/2016,173,T27,D37,320,585
2/19/2016,41,T1,D21,259,243
2/19/2016,39,T29,D27,384,640
2/19/2016,56,T58,D90,756,507
2/19/2016,76,T14,D91,332,518
2/19/2016,156,T48,D49,398,726
2/18/2016,59,T92,D9,459,795
2/18/2016,110,T65,D3,559,587
2/18/2016,100,T32,D92,229,464
2/18/2016,76,T65,D97,522,235
2/18/2016,102,T100,D11,530,473
2/18/2016,128,T100,D10,437,587
2/18/2016,44,T8,D87,419,391
2/18/2016,157,T77,D9,459,745
2/18/2016,180,T5,D31,590,800
2/18/2016,21,T85,D77,449,685
2/18/2016,68,T68,D10,254,768
2/18/2016,130,T77,D65,643,203
2/18/2016,71,T61,D28,413,245
2/18/2016,100,T53,D30,346,794
2/18/2016,153,T70,D1,427,212
2/18/2016,46,T71,D17,276,738
2/18/2016,76,T2,D23,422,715
2/18/2016,2,T69,D85,517,623
2/18/2016,56,T95,D50,234,547
2/18/2016,94,T64,D26,492,582
2/18/2016,80,T89,D35,759,657
2/18/2016,194,T98,D47,432,372
2/18/2016,170,T47,D3,349,268
2/18/2016,10,T25,D69,296,581
2/18/2016,145,T25,D66,583,469
2/18/2016,104,T80,D22,235,480
2/18/2016,197,T34,D19,212,383
2/18/2016,192,T17,D48,799,518
2/18/2016,138,T86,D58,605,278
2/18/2016,161,T29,D64,503,358
2/18/2016,67,T11,D27,214,463
2/18/2016,36,T25,D3,657,769
2/18/2016,179,T38,D15,354,638
2/18/2016,59,T10,D94,291,800
2/18/2016,151,T50,D60,341,305
2/18/2016,21,T62,D15,434,474
2/18/2016,17,T41,D82,358,292
2/18/2016,51,T66,D29,206,217
2/18/2016,19,T86,D33,734,523
2/18/2016,142,T51,D5,322,277
2/18/2016,168,T11,D1,391,639
2/18/2016,159,T43,D18,465,354
2/18/2016,56,T57,D21,601,204
2/18/2016,193,T69,D14,224,770
2/18/2016,200,T76,D10,328,507
2/18/2016,12,T41,D88,333,481
2/18/2016,153,T76,D22,585,301
2/18/2016,83,T82,D71,587,311
2/18/2016,19,T100,D48,351,665
2/18/2016,96,T76,D29,236,633
2/18/2016,73,T61,D25,489,368
2/18/2016,161,T60,D87,512,472
2/18/2016,13,T80,D64,674,386
2/18/2016,144,T69,D29,419,610
2/18/2016,84,T65,D3,455,514
2/18/2016,140,T7,D51,796,662
2/18/2016,191,T68,D14,635,786
2/18/2016,160,T46,D5,564,609
2/18/2016,133,T6,D68,410,220
2/18/2016,158,T45,D21,413,343
2/18/2016,7,T31,D81,277,443
2/18/2016,97,T10,D87,576,436
2/18/2016,84,T18,D87,600,500
2/18/2016,195,T50,D37,678,536
2/18/2016,26,T5,D9,305,475
2/18/2016,61,T36,D54,229,320
2/18/2016,71,T19,D7,780,501
2/18/2016,172,T17,D71,625,734
2/18/2016,121,T33,D8,316,328
2/18/2016,69,T69,D60,746,667
2/18/2016,161,T58,D53,579,676
2/18/2016,19,T80,D26,410,719
2/18/2016,160,T42,D82,800,677
2/18/2016,154,T21,D5,595,581
2/18/2016,35,T77,D59,562,223
2/18/2016,33,T76,D67,678,543
2/18/2016,51,T10,D62,687,377
2/18/2016,173,T39,D30,658,514
2/18/2016,126,T59,D77,545,552
2/18/2016,106,T34,D49,599,319
2/18/2016,38,T57,D56,713,784
2/18/2016,98,T45,D85,401,656
2/18/2016,133,T100,D53,636,495
2/18/2016,140,T73,D23,566,636
2/18/2016,20,T83,D73,558,746
2/18/2016,15,T56,D48,492,380
2/18/2016,172,T2,D95,594,749
2/18/2016,157,T98,D13,603,506
2/18/2016,169,T17,D20,591,472
2/18/2016,186,T66,D34,641,458
2/18/2016,198,T43,D51,236,719
2/18/2016,189,T46,D83,384,584
2/18/2016,138,T96,D81,324,733
2/18/2016,146,T83,D53,620,567
2/18/2016,23,T20,D92,531,264
2/18/2016,156,T66,D62,650,279
2/18/2016,53,T75,D83,494,410
2/18/2016,122,T18,D53,396,586
2/18/2016,145,T58,D55,284,285
2/18/2016,162,T1,D2,649,370
2/18/2016,179,T21,D25,403,290
2/18/2016,114,T35,D95,317,477
2/18/2016,73,T12,D10,385,568
2/18/2016,167,T28,D69,644,514
2/18/2016,21,T34,D50,272,426
2/18/2016,135,T11,D2,589,530
2/18/2016,32,T14,D55,766,614
2/18/2016,95,T23,D36,737,250
2/18/2016,110,T15,D82,604,308
2/18/2016,191,T98,D3,691,734
2/18/2016,72,T58,D52,466,271
2/18/2016,123,T39,D2,236,633
2/18/2016,44,T7,D97,363,207
2/18/2016,98,T36,D2,483,407
2/18/2016,155,T69,D79,584,547
2/18/2016,68,T100,D81,615,320
2/18/2016,120,T66,D48,638,429
2/18/2016,61,T84,D2,232,522
2/18/2016,61,T35,D28,234,737
2/18/2016,20,T67,D84,414,563
2/18/2016,180,T35,D53,485,634
2/18/2016,48,T30,D71,779,328
2/18/2016,141,T12,D38,772,458
2/18/2016,186,T18,D68,527,395
2/17/2016,115,T29,D32,416,322
2/17/2016,141,T35,D63,507,511
2/17/2016,92,T24,D42,728,472
2/17/2016,146,T34,D9,727,777
2/17/2016,87,T89,D25,473,521
2/17/2016,110,T36,D26,220,472
2/17/2016,19,T55,D75,215,206
2/17/2016,36,T15,D35,710,521
2/17/2016,160,T86,D24,422,205
2/17/2016,198,T99,D6,422,636
2/17/2016,129,T24,D30,748,589
2/17/2016,54,T98,D34,615,799
2/17/2016,17,T71,D80,532,451
2/17/2016,197,T17,D62,336,270
2/17/2016,101,T5,D38,379,268
2/17/2016,56,T10,D96,497,429
2/17/2016,110,T47,D27,488,218
2/17/2016,173,T97,D25,703,341
2/17/2016,53,T34,D81,487,677
2/17/2016,82,T68,D44,615,283
2/17/2016,175,T8,D36,471,230
2/17/2016,169,T97,D35,405,569
2/17/2016,34,T49,D23,710,626
2/17/2016,46,T86,D64,286,502
2/17/2016,81,T74,D59,414,592
2/17/2016,191,T39,D88,637,519
2/17/2016,97,T81,D12,658,761
2/17/2016,157,T63,D63,357,269
2/17/2016,141,T53,D68,556,471
2/17/2016,66,T2,D90,389,213
2/17/2016,47,T98,D60,777,403
2/17/2016,194,T30,D69,447,714
2/17/2016,178,T2,D30,751,580
2/17/2016,7,T13,D10,274,533
2/17/2016,187,T20,D31,316,642
2/17/2016,185,T86,D72,770,633
2/17/2016,176,T2,D73,371,590
2/17/2016,188,T97,D38,338,527
2/17/2016,16,T71,D64,251,324
2/17/2016,95,T25,D23,546,449
2/17/2016,95,T57,D37,401,566
2/17/2016,124,T86,D3,706,643
2/17/2016,154,T11,D79,397,428
2/17/2016,129,T93,D7,395,360
2/17/2016,118,T10,D43,300,398
2/17/2016,99,T58,D67,760,586
2/17/2016,130,T62,D95,278,429
2/17/2016,90,T65,D33,375,707
2/17/2016,195,T95,D46,432,641
2/17/2016,142,T97,D11,281,246
2/17/2016,168,T22,D33,292,638
2/17/2016,40,T60,D25,757,779
2/17/2016,37,T62,D54,642,229
2/17/2016,134,T23,D15,611,525
2/17/2016,149,T58,D65,278,517
2/17/2016,65,T68,D97,714,740
2/17/2016,153,T45,D12,544,448
2/17/2016,43,T79,D2,640,705
2/17/2016,73,T23,D20,738,523
2/17/2016,29,T92,D39,734,712
2/17/2016,84,T2,D38,614,391
2/17/2016,127,T12,D32,206,311
2/17/2016,32,T45,D82,261,535
2/17/2016,51,T23,D26,705,769
2/17/2016,176,T58,D26,393,218
2/17/2016,122,T7,D5,270,686
2/17/2016,23,T5,D23,445,781
2/17/2016,138,T31,D53,206,522
2/17/2016,13,T59,D52,349,219
2/17/2016,119,T33,D5,551,320
2/17/2016,7,T1,D55,435,450
2/17/2016,169,T15,D49,375,725
2/17/2016,183,T99,D61,617,336
2/17/2016,187,T80,D87,571,517
2/17/2016,106,T44,D18,618,536
2/17/2016,110,T95,D82,442,418
2/17/2016,125,T78,D32,791,247
2/17/2016,144,T90,D59,411,208
2/17/2016,168,T74,D10,341,527
2/17/2016,103,T71,D88,775,669
2/17/2016,21,T8,D86,471,445
2/17/2016,60,T20,D76,712,279
2/17/2016,196,T49,D38,402,470
2/17/2016,85,T18,D98,453,736
2/17/2016,24,T37,D90,740,356
2/17/2016,66,T93,D95,310,220
2/17/2016,125,T14,D90,594,608
2/17/2016,155,T84,D4,768,595
2/17/2016,59,T13,D33,672,661
2/17/2016,24,T67,D73,708,773
2/17/2016,174,T37,D74,431,578
2/17/2016,48,T11,D68,289,216
2/17/2016,65,T78,D64,654,753
2/17/2016,195,T29,D46,374,372
2/17/2016,20,T50,D85,796,230
2/17/2016,93,T85,D9,474,731
2/17/2016,185,T57,D72,289,535
2/17/2016,133,T76,D65,274,623
2/16/2016,80,T37,D28,572,660
2/16/2016,25,T5,D48,655,305
2/16/2016,172,T64,D1,214,519
